comment_star,cus_comment
40,面包 饮料 棒 胡渣 渣 鲜奶 不错 清爽 波波 茶 腻 奶酪 抹 茶 面包 好吃 奶酪 偏好 欧包 口味 加油 加油 加油 加油 加油 加油 加油 加油 加油 加油 加油 加油 加油 加油 加油 加油 加油 加油 加油 加油 加油 耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶 
40,完 电影 曲阳路 地铁 玩 曲阳路 吃 太饱 龙之梦 逛 一会儿 找 饮料店 休息 龙之梦 饮品 位置 坐 真的 大众 点评 网红店 不用 排队 点 一杯 西瓜 姐姐 点 龙果 布拉格 一杯 西瓜 三层 上层 绿色 抹 茶 奶盖 底下 西瓜汁 茶 混合 喝 清爽 籽儿 太 布拉格 相 更好 喝 酸酸的 茶香 推荐 
40,一杯 西瓜 保留项目 清爽 西瓜 微苦 茶底 很结 油腻 反正 最上层 奶盖 一向 丢弃 店里 开业 火爆 不用 排队 软包 不用 久 买 店里 服务 人数 有序 
30,收银 饮料 店员 态度 冷淡 感觉 合生汇 那家店 服务员 热情 位置 挺 点 一杯 新出 星云 朵朵 红心 火龙果 荔枝 颜值 高 味道 一般般 振动 牌子 店员 喊 号码 醉 旁边 有个 萃茶 机器 喷 蒸汽 好玩 
40,吃 完 午饭 他家 买点 喝 妈 买 奶茶 味道 很香 奶 味醇 一杯 西瓜 味道 好淡 感觉 一股 茶味 西瓜 味 好喝 我妈 喜欢 买 几个 蛋糕 挺 好看 味道 店里 茶 蒸汽 机器 萃取 挺 高级 
30,不二 好像 红 五角场 那家 好像 排队 龙之梦 排队 点 推荐 一杯 西瓜 爱 西瓜 一杯 西瓜 就加 抹 茶 奶盖 西瓜汁 西瓜汁 偏甜 奶盖 一般般 味道 一般般 喝 第二次 那种 
30,买 每家 网红 火 波波 奶茶 真的 难吃 根 家 相比 口味 超出 接受 每家 选 甜度 选 冰块 一口 腻 死 齁 味 味道 建议 下架 这款 产品 草莓 面包 不错 
50,第一次 尝试 喜欢 这家 店 胡渣 渣 鲜奶 茶 好喝 选了 无糖 冰 奶盖 咸咸的 顶上 一层 焦糖 甜甜的 茶汤 味道 清香 排队 店里 位子 等待 坐 一会儿 店里 千层 蛋糕 真是太 吸引 下次 留 肚子 尝试 
40,很久 不来 不二 茶铺 发现 草莓 美眉 开业 做 好看 草莓 面包 黑乎乎 欲望 想 买 想 买 草莓 朵朵 下架 换 一杯 芒果 朵朵 味道 说 说 冰沙 冰 细腻 冰 全糖 正好 腻 
40,林彦俊 限定 应援 杯套 特地去 尝试 他家 面包 超级 软 门口 试吃 新鲜出炉 饮料 还行 长得 挺 好看 味道 算 不错 旁边 休息 位置 干净 精悦蓉 旁边 挺 好找 特别 醒目 
50,好久 不二 茶铺 撇嘴 原因 不二 欧包 吃 新 蛋挞 冰淇淋 全吃过 小猪 佩奇 欧包 吃 味道 买 买 没想到 惊讶 喜欢 蔓越莓 乳酪 欧包 乳酪 腻 吃 小猪 佩奇 不腻 貌似 草莓 馅 下次 买 
40,吃 喝 草莓 朵朵 挺 好喝 奶酪 太 长胖 试了试 芒果 朵朵 味道 不错 奶酪 太多 长 肉 喝 喜 茶 喝 两口 奶盖 真的 不住 总体 行 
30,这家 台湾 饮料店 奶茶 品质 不错 走 天然 健康 路线 尝 新品 胡渣 渣 鲜奶 茶 芝士 奶盖 撒 焦糖 喝 一口 长 白胡子 咸咸的 奶盖 微苦 焦糖 入口 香浓 牛奶 综合 底 茶 苦味 保留 淡淡的 茶香 点 无糖 喝 涩 嘴 口感 柔和 
10,零分 真的 气死 梨山 冻顶乌龙 电台 巷 火锅 号 跑 走 朋友 帮 这杯 茶 奶盖 奶盖 啊啊啊 一杯 乌龙茶 长 好好 评论 奶盖 三十多 一杯 小小 茶 原谅 太 丝毫 不到 美味 可怜巴巴 电台 巷 三四个 小时 加点 奶盖 图 图 朋友 面儿 好意思 拍 太 遗憾 托儿 真的 生气 
50,每次 吃 总归 换 新 口味 口味 感受 他家 茶 饮 冷萃 浓 喝 晚上 睡不着 觉 他家 朵朵 系列 喜欢 尝试 一遍 做成 云朵 感觉 一杯 西瓜 味道 创意 不错 西瓜 冰沙 抹 茶 奶盖 
30,口味 公众 号 领取 点 最贵 服务 糟糕 服务员 推荐 句 口味 因人而异 硬是 不肯 推荐 免费 脸色 这句 话 听 舒服 不错 等待 时间 长 生意 
40,算是 新开 网红店 欧包 茶 搭配 虹口 龙之梦 门面 挺 显眼 招牌 够 门口 试吃 他家 欧包 店家 相比 软 喜欢 口感 内陷 用料 十足 造型 可爱 星云 朵朵 好多 推荐 火龙果 冰沙 失望 清淡 杯子 挺 好看 
40,龙之梦 地形 熟悉 绕 一圈 找到 吴 良材 对面 点 星云 朵朵 芒芒 朵朵 问 店员 说 冰 只能 少冰 星云 朵朵 味道 很甜 芒芒 朵朵 味道 偏甜 这家 网红店 买 家 面包 排队 
30,交通 虹口 龙之梦 地下 二层 多部 地铁 直达 环境 清新 明亮 生意兴隆 服务员 态度 亲切 店内 品种 推荐 产品 喜欢 柠檬 系列 酸 少糖 健康 面包 卖 不错 试吃 口味 不错 路过 试试 
20,他家 试吃 很大 面包 味道 不错 没试 茶 饮 点 一杯 胡渣 渣 榴莲 奶茶 喝 榴莲 味道 关键 茶味 很淡 很淡 奶盖 浓 买 块 一杯 真的 街边 牌子 奶茶 店 奶盖 茶 弱 弱 弱 
50,周末 电影 这家 买 饮料 买 旺来 不知 春 胡渣 奶茶 整体 品种 选择 等待 时间 太 长 周末 外卖 店里 奶茶 分钟 口味 太有 特色 关键 等待 崩溃 先说 说 旺来 不知 春茶 水果 茶 水果 量 足 大杯 量 喝 一口 咗 点 水果 口味 水果 茶 味道 新鲜 水果 味 浓郁 胡渣 奶茶 杯量 调整 糖粉 奶味 重 店里 环境 位子 坐 乱七八糟 混乱 
20,不负 食光 不二 茶铺 日常 嗑 奶茶 虹口 龙之梦 点 二家 胡渣 渣 鲜奶 茶 总 师傅 是否是 忘记 放 东西 茶 味道 芝士 奶盖 混 第一次 买 奶茶 喝完 剩 半杯 太难 喝 杯子 仿佛 适合 装有 奶盖 奶茶 长见识了 微信 跳 会员 福利 积分 抵扣 块钱 话 说 负责 这块 朋友 
50,班 大暴雨 躲雨 赖 逛逛 发现 这家 欧包 奶茶 店 不同于 乐乐 茶 奶茶 果汁 茶叶 茶 配上 奶盖 别有 风味 欧包 造型 设计 讨巧 孩子 喜欢 造型 门口 试吃 收银 取 奶茶 态度 
40,虹口 体育馆 办事 办完 事到 龙之梦 想买个 饮料 坐 不二 茶铺 不错 选择 门口 切得 大块 巧克力 面包 品尝 味道 不错 点 单要 杯 抹 茶 鲜奶 茶 杯 乌龙 奶盖 店铺 环境 不错 宽敞 店铺 墙上 装饰 感觉 不错 饮料 面包 味道 不错 店家 很大 试吃 面包 切得 很大 块 感觉 
50,找个 做下 闲聊 地儿 偶遇 这家 面包 甜点 店 面包 新鲜 点 网红 脏脏包 布里奥 斯 喜欢 面包 中带 点 奶油 杏仁 味道 陶醉 店面 环境 不错 位置 挺 位置 间隔 坐 靠近 点 听到 旁边 谈话 谈恋爱 只能 勉强 选个 角落 位 
40,店面 倒 挺 挺 干净 面包 品种 挺软 挺松 点单 店员 发消息 感觉 忽略 掉 感觉 饮料 味道 一般般 淡 没什么 味道 放 好几片 橙 真的 没喝 真的 感觉 一般般 贵 下次 买 面包 
40,先 关注 微信 公众 号 免费 获取 任意 一杯 饮品 活动 月底 结束 一共 点 三杯 一杯 西瓜 冲着 颜值 高去 西瓜汁 冰沙 奶盖 三层 合一 还点 一杯 梨山 冻顶 奶盖 奶盖 口味 选择 芝士 奶盖 焦糖 栗子 奶盖 两种 我选 焦糖 栗子 奶盖 点 一份 蔓越莓 芝士 面包 芝士 喜欢 味道 下次 想 尝试 霸王 榴莲 感觉 好吃 
50,关注 公众 号 激活 领取 一杯 饮料 家门口 龙之梦 领取 店铺 层 店面 宽敞 座位 堂 吃 面包 点心 饮料 服务员 称 一种 选择 开心 选 招牌 台湾 梨 山洞 顶 乌龙 奶盖 芝士 焦糖 栗子 两种 选择 口感 清爽 茶味 奶盖 特色 推荐 
50,新开 网红店 虹口 龙之梦 店面 明亮 整洁 装修 简约 风 微信 注册 一杯 试吃 茶 饮 那天 周六 不算 点 宇治 抹 茶 鲜奶 茶 人气 星云 朵朵 说 冰沙 真的 好看 忘记 点单 时说 外带 杯子 一路 回去 洒 试吃 欧包 软 好吃 造型 漂亮 
50,龙之梦 开 不二 茶铺 隔三差五 打卡 店内 装修 明亮 清新 特别 适合 朋友 谈心 喜欢 她家 胡渣 渣 鲜奶 茶 奶味 浓郁 口感 顺滑 每次 一段时间 味道 值得 闲 无聊 店员 调制 过程 一番滋味 这款 颜值 高 草莓 美眉 女儿 一眼 相中 分外 抢手 放在 冰箱 冰 过后 外面 面包 包裹 草莓 口味 内心 感觉 有点像 冰激凌 吃 草莓 果肉 
30,口味 梨 山洞 顶奶 盖 冰 三分 甜 味道 清淡 奶盖 不腻 没什么 出彩 茶味 浓 服务 早上 十点 多店 开张 几个 客人 久 服务员 态度 不错 动作 有待 提高 环境 整体 环境 很赞 高 脚凳 圆桌 墙面 买过 她家 面包 好吃 相比之下 茶 记忆 点 
40,位于 虹口 龙之梦 挺 算 好找 店面 挺舒服 面包 网红 饮品 尝试 波波 撞奶 做 热 只能 少冰 眼神 好看 一杯 西瓜 颜值 惊艳 一杯 西瓜 西瓜汁 一层 西瓜 冰沙 抹 茶 奶盖 层次分明 没能 成功 融合 撞奶 特别 惊艳 珍珠 满软 
30,周末 人气 高 跑 几次 买 冰激凌 脏脏包 哥哥 说 三点 会出 一炉 吃完饭 没事干 逛 点去 一看 剩 三个 赶紧 买下 期望 太高 真的 面包 做 嚼 劲 冰激凌 
50,一杯 西瓜 难 喝 饮料 中规中矩 面包 整体 不错 新款 写 想 分享 号 微信 搜索 公众 号 不二 茶铺 激活 会员卡 送 一张 饮品 券 上海地区 门店 兑换 
50,很小 清新 宽敞 一家 店 店内 服务 人员 热情 进门 介绍 面包 首选 家 脏脏包 出门 吃 好吃 巧克力 味道 浓郁 布里奥 斯 用料 足 满口 巧克力 包装 用心 哥哥 一个个 包装 下次 还会 光顾 
40,队 龙之梦 地形 熟悉 绕 一圈 找到 囧 加微信 送 一杯 茶 饮 小哥 扫 会员 码 选 台湾 号 红玉奶 盖 温 按钮 牌子 震动 饮料 蛮有意思 店里 面包 卖 品种 茶 味道 很甜 
40,合生汇 吃 这家 面包 感觉 不错 龙之梦 新开 倒 正好 想 喝 奶茶 买 两杯 胡渣 渣 奶茶 半糖 冰 口感 清淡 一款 适合 半糖 感觉 全糖 更好 喝 茉莉 奶盖 茶 半糖 冰 甜度 奶盖 轻薄 微咸 奶盖 动物 原奶 做 调一调 底下 茶体 融合 茶香 浓 不错 
50,分店 真 班 朋友 约 虹口 龙之梦 开 梵 创造型 隔壁 人气 很旺 依然 奶茶 欧包 组合 欧包 特色 门口 时不时 切成 小块 欧包 品尝 赶上 朋友 尝到了 说 好吃 试吃 切得 很大 块 店家 很大 买 芝士 奶盖 台湾 冻顶 横 甩 点点 好几条 街 茶 清爽 缓解 奶盖 腻 一杯 灌 水 孩子 买 爱 小猪 佩奇 造型 欧包 回来 捧 舍得吃 
40,不二 第二次 体验 奶茶 感冒 大热 大火 奶茶 难 吸引 写 这篇 评论 原因 一是 这家 好多 水果 做 饮品 色彩 搭配 好看 口感 清爽 不腻 特别 甜 推荐 朵朵 系列 真的 算 不错 
40,大堂 坐满 柜台 排队 不到 分钟 拿到 尝 新品 榴莲 芝士 味 鲜奶 茶 甜腻 榴莲 味 淡 搭配 榴莲 口感 浓郁 一点 不错 他家 小猪 佩琪 包 找 机会 试下 
50,微信 公众 号 注册 领 一杯 饮料 商家 很大 全场 饮品 任选 我点 一杯 小花 推荐 款 胡渣 渣 鲜奶 茶 鲜奶 茶 奶盖里 纠结 久 最终 选 很贵 鲜奶 茶 没想到 这款 胡渣 渣 好喝 诶 半糖 不太甜 甜度 正合适 冰 鲜奶 爽滑 顶上 厚实 微咸 奶盖 店员 建议 喝前 摇一摇 哈哈哈 奶盖 鲜奶 融合 奶 味十足 忍不住 会多吸 几口 店里 展位 几款 欧包 尝试 尝试 
50,位置 不太好 找 龙之梦 发觉 奶茶 铺 流行 清 新风 面包 重点 芒果 朵朵 满满的 芒果 味 作出 云朵 造型 老妈 喜欢 表扬 心情 美丽 
40,虹口 龙之梦 座 这家 不二 茶铺 环境 月亮 湾 亮堂 合生汇 坐在 喝茶 聊天 选择 吵 对面 吴 良材 铺子 总归 舒服 买买 面包 饮料 店员 说 店员 帮 打包 付完 钱 单据 去取 不二 茶铺 面包 包装 不错 
50,龙之梦 聊天 打卡 好去处 位置 位于 虹口 龙之梦 地下 二层 负 二层 转 圈 这家 环境 适合 做来 下点 杯 茶 静静地 聊天 扶手 电梯 负 二层 往里面 走 一家 橱窗 五颜六色 面包 店 店外 定时 还会 试吃 面包 巧克力 味 抹 茶味 好吃 霸王 榴莲 榴莲 内陷 分量 真的 很足 一口 咬 味道 浓郁 吃 特别 急 感觉 腻 配着 饮品 完美 适合 垫 垫 肚子 特别 台湾 梨山 冻顶 奶盖 口感 不错 奶盖 质感 味道 浓郁 不腻 口 茶香 奶盖 完美 融合 推荐 
40,上次 喝 星云 朵朵 留恋 正好 虹口 龙之梦 查 点评 不二 茶铺 电梯 转 一圈 找到 环境 布置 比悦荟 广场 店 漂亮 座位 依然 选择 喜爱 星云 朵朵 冰沙 口味 速度 很快 喝 爽歪歪 
40,朋友 逛 虹口 龙之梦 逛累 上网 搜 茶铺 发现 不二 茶铺 不错 进店 排队 环境 舒适 店员 服务态度 热情 点 不二 橙意 满满 台湾 梨山 冻顶 奶盖 奶盖 茶 奶味 浓郁 口感 不错 再点 欧包 造型 独特 味道 下次 尝尝 口味 
50,偶遇 不二 茶铺 座位 点 一杯 水果 茶 店里 搞 活动 免单 满意 店里 布置 很小 清新 制作 饮料 地方 干净 食材 新鲜 搞 活动 出餐 速度 慢 整体 满意 
40,工作日 午后 店里 位子 坐满 点 一杯 台湾 梨山 冻顶 奶盖 焦糖 栗子 奶盖 冰 口感 挺 冻顶乌龙 干冽 奶盖 丝丝 焦糖 香甜 相辅相成 店里 面包 好看 味道 挺好吃 门口 品种 面包 试吃 店员 服务 热情 赞个 
40,关注 微信 公众 号 一杯 茶品 路过 领取 选择 台湾 号 红玉奶 盖 元 冰 五分 糖 芝士 奶盖 口感 正好 茶味 甘醇 清冽 挺 好喝 门口 试吃 面包 试 蔓越莓 乳酪 蔓越莓 嵌 面包 里 乳酪 口感 松软 可口 好吃 哒 
30,虹口 龙之梦 地下 一层 算是 新式 茶铺 点 招牌 渣 渣 鲜奶 感觉 一般性 鲜奶 传统 奶茶 贵 鹿家 鹿家 好喝 店内 面包 脏脏包 不太 适合 热量 太高 估计 下次 未必 这家 
50,林彦俊 过生日 应援 杯套 领 营业员 小姐姐 可爱 问 粉丝 说 好多 人来领 有人 说 买 杯 杯套 惊到 惹 一如既往 好喝 杯套 可爱 一种 
40,昨天 困得 不行 状态 写 点评 一看 语句 通顺 一刚 重 不二 茶家 貌似 走得 低调 风 软欧 包 做 不错 本来 想点 卖完 换 爱桃桃 味道 不错 感觉 放 好多好多 桃子 茶味 清爽 缺点 吃 太饱 
40,想来 买个 霸王 榴莲 买 送 买 外 面试 吃 奥丁 布里奥 斯 付款 元 便宜 算钱 奥丁 核桃 馅料 外面 有层 酥皮 布里奥 斯 店员 推荐 黑漆漆 夹心 液体 状 吃 酸 夹 相 喜欢 奥丁 上次 小伙伴 吃 火锅 点半 估计 买 送 缘故 走 店员 面包 试吃 
50,吃 夏天 喝 西瓜 台湾 不二 茶铺 参透 少女 心 每一款 种草 只能 一样样 吃 冰淇淋 脏脏包 脏脏包 早已 红透 魔 但配 甜而不腻 冰淇淋 冰火 两重天 口感 竟是 意外 惊喜 一杯 西瓜 一秒 颜值 俘获 款 一杯 西瓜 还原 西瓜 本瓜 配色 绿色 奶盖加 新鲜 西瓜汁 有萃 茶机 现萃 茶 完美 融合 甜蜜 清爽 兼得 啵 啵 冰淇淋 最爱 黑糖 珍珠 配 牛乳 冰淇淋 今夏 炙手可热 消暑 甜品 非此 莫属 尝 一口 无法自拔 吃 完 奶茶 一款 想 嗑 甜品 创意 欧包 草莓 西瓜 社会 小猪 欧包 开挂 好看 好吃 带给 闺蜜 下午茶 好评 不二 茶铺 口味 在线 新品 速度 感人 每周 扫货 一两回 持续 回购 中 期待 惊喜 
40,霸王 榴莲 面包 软 糯 榴莲 内馅 黏稠 赶脚 面粉 兑多 知心 土豆 总会 联想 知心 姐姐 偷笑 过后 手上 好油 咸淡 正好 介个 偶 稀饭 一杯 西瓜 不甜 淡淡的 西瓜 味 颜色 配 爱心 喜欢 走 渴 几口 米 服务 工作日 人不多 面包 品种 未上 买好 小姐姐 特意 帮 我切 服务 
50,龙之梦 座 扶梯 地方 显眼 龙之梦 混乱 地方 好找 哈哈哈 合生 汇店 吃 凤梨 酥 好吃 本来 打算 买 凤梨 酥 周日 点 店 发现 这家 店 做 凤梨 酥 招牌 欧包 小猪 佩奇 包 做 奥丁 出炉 颜值 高 果断 买 试试看 奥丁 配料表 巧克力 奶油 拿到 手 结账 端 闻到 浓郁 巧克力 味 巧克力 无感 差点 跪倒 切开 打包 口感 很棒 很香 热量 爆炸 店里 果茶 饮料 卖 云朵 系列 爱 下次 尝尝 
50,不二 茶铺 不二 之选 奶茶 面包 做 那么出色 天天 多人 排队 红玉奶 盖 可谓 二家 招牌 肉桂 味 红茶 配上 公分 厚 棉柔 奶盖 口感 醇厚 造型 可爱 面包 忍不住 尝试 环境 开放式 工作台 装修 简洁 服务 热情 
30,点 招牌 胡渣 渣 配料 点餐 发现 跟着 同学 买 好像 没说 糖分 全糖 元 奶盖 奶茶 元 冰淇淋 整体 感觉 盖子 感觉 盖子 半开 式 他用 胶带 粘住 放心 撒 奶盖 淡淡的 挺 好喝 奶茶 感觉 偏苦 搅拌 面才 甜 感觉 像是 全糖 环境 环境 挺 挺 座位 坐满 两台 萃茶机 火车 喷 蒸汽 
50,顺路 买 一杯 奶茶 晚饭 点 小红花 推荐 品 台湾 号 红玉奶 盖 茶味 正 奶盖 浓郁 点 半分 糖 一口 奶盖 一口 茶 离题 放着 面包 不错 试吃 忍不住 参与 这下 晚饭 不用 吃 
40,网红点 打卡 霸王 榴莲 榴莲 味 很浓 爱 吃 榴莲 容错过 脏脏包 家 感觉 一杯 西瓜 好喝 踩 雷 夏天 喝 很爽 草莓 美眉 一般般 外表 很漂亮 蔓越莓 乳酪 好吃 值得 一试 一瓣 浓浓的 乳酪 真的 大爱 价格 小贵 排队 随便 买 解解馋 
50,梨 山洞 顶 乌龙 尝鲜 喝 爱 乌龙 喜欢 乌龙 朋友 挺 喜欢 喜欢 乌龙 说 这杯 奶盖 真的 超级 超级 棒 一杯 西瓜 我哥 点 一杯 西瓜 所说 好喝 网友 推荐 没什么 毛病 
50,说 吃 面包店 虹口 龙之梦 上班 吃 换 工作 买 面包 好吃 爱 一款 榴莲 面包 新上 好吃 面包 更新 很快 奶茶 好喝 
30,吃 透饱透 找 一家 喝 特别 有奶 奶茶 问 服务员 有奶 奶茶 服务员 特别 推荐 宇治 抹 茶 鲜奶 茶 鲜牛奶 加冰 口感 特别 选择 障碍 招牌 西瓜汁 感觉 口感 好喝 腻 解渴 
50,龙之梦 底下 二层 喝 不二 茶铺 胡渣 渣 鲜奶 茶 白毫 茉莉 奶盖 热 好喝 口渴 喝 可惜 忘 拍照 店铺 里 面包 造型 可爱 草莓 西瓜 做 饮料 机器 缝纫机 还会 喷雾 着实 挺 有趣 工作日 中午 期间 人不多 不用 排队 
50,第三次 光顾 这家 奶茶 店 相比 买 完 走 奶茶 店 家 环境 不错 不算 每次 位置 聊 喝过 一杯 西瓜 橙意 满满 爱 水果 榴莲 奶茶 一杯 西瓜 惊艳 橙意 满满 榴莲 奶茶 爱 水果 踩 雷 售 面包 暂时 尝试 
40,服务员 哥哥 冷漠 老板 第一次 尝试 家店 喜茶 乐乐 茶 想到 茶品 会员 果断 公众 号 里 找 找到 注册 会员 随意 享受 一杯 饮品 搞 哥哥 冷漠 搞 欠 钱 
30,连锁店 略有 耳闻 虹 龙 楼 找 一会儿 茶 饮 商铺 角落里 买 欧包 周末 生意 挺 位子 坐满 星云 朵朵 冰沙 刨冰 味道 不错 梨山 冻顶 奶盖 奶盖 系列 两种 奶盖 选择 苦 茶 甜 奶盖 味觉 冲击 
30,店面 醒目 工业 风 装修 风格 座位 还算 饮品 打包 想点 黑 啵 啵 冰淇淋 告知 冰淇淋 旁边 橱窗 里 面包 种类 想 吃 冰淇淋 脏脏 包 吃 点 一杯 热 胡渣 渣 鲜奶 茶 客流量 算 旁边 久 点 饮品 特别 至少 失望 一点 弄懂 旁边 女生 点 冰淇淋 食品 告知 一刻多 钟 纳闷 说 冰淇淋 顾客 买 买好 懒得 问 反正 家 一家 接单 戴眼镜 男生 态度 回答 迷糊 
