name,comment_count,comment_star,comment_description,cus_comment
,,50,口味：非常好 环境：很好 服务：非常好,"打算去淮海路逛逛，。路过了这家店，。小清新的风格很讨女生喜欢，。被老婆拖着进去坐坐。。男生对甜品没什么兴趣,。没想到里面还提供简餐，。正好有点饿了，。就点了一个照烧鸡排饭，。鸡肉很嫩，底线的米饭还是奶油烩饭，。味道很不错。。香草奶冻，没想到外表不起眼，却十分好吃。。一点不甜腻，奶味浓郁，口感细滑。。不爱吃甜品的也忍不住多吃几口。"
,,50,口味：非常好 环境：很好 服务：非常好 人均：50元,和客户走过黄陂南路延安路口，看到这家装修得颇有特色的甜品店。天气炎热，我又是个甜品控，于是和客户一起进店，休息一下。店内装修得很萌趣，小清新，墙上的卡通小人物也是过目难忘。我们各点了一份贪吃巧克力和甜甜圈，都是我这个喜欢甜食的大爱。一家很不错的甜品店，适合美美的下午茶，下次有机会一定再来～
,,50,口味：很好 环境：非常好 服务：很好 人均：0元,很梦幻色调的一家小店呀，店面不是很大，在路口，罗森边上，小姑娘都喜欢的颜色，我也不能免俗，当然我已经是个老母亲了！所以带着我们家小姑娘一起去吃个下午茶。食物比想象中的好吃太多了！蛋糕饮料颜值也很高，宝宝很喜欢店里的粉红豹哈哈哈！
,,50,口味：非常好 环境：非常好 服务：很好 人均：0元,店面虽小，但五脏俱全。满满的ins格调，沙发上还有很大一只粉红豹可以自拍用。时至中午直接在店内解决，点了份烩饭和饮料。烩饭现做稍微要等一会时间。饮品外观实在太漂亮了适合各种摆拍，都舍不得喝一口呢。烩饭的卖相也很不错，米粒软中带一点硬，口感上更有嚼劲。鸡排很嫩配上饭一口下去真的是一种享受。超爱这种风格和口味，下次路过肯定还要去品尝下店内其他美食，特别是蛋糕！
,,50,口味：非常好 环境：很好 服务：非常好 人均：0元,在市区办点事情，到了中午看了下附近的点评，被这家粉粉的感觉所吸引，少女心泛滥。离k11比较近，走过来5分钟，不看点评可能不会发现，中午点份意大利肉酱面，量很足，本来还想点份甜品的已经吃不下了，味道也不错，价格适中30元，点了份奶盖，茶味浓郁加上奶盖的香浓很喜欢，环境超可爱，下次约朋友一起来拍照吃下午茶也不错。
,,50,口味：非常好 环境：非常好 服务：很好,这家位于人广附近的甜品店装修很有特色，主色调是糖果色系，里面摆着各种可爱的小物件，适合少女心的我们。中午办事正好路过这里就来拔个草，点了奶盖茶跟培根意面。奶盖天然厚实不甜腻，培根意面芝士很浓郁，口味鲜香作为简餐相当有满足感，店里的沙发很舒服，中午来吃个饭休息下非常惬意
,,50,口味：非常好 环境：很好 服务：非常好 人均：60元,非常小清新的一家店，。开在转角，半开放多厨房，里面两台厨师机颜值很高呢，。粉红豹配tiffany蓝，少女心哦。。老板娘推荐了巧克力千层，好看又好吃。。层次很均匀很精致，而且不甜腻。。还有凤梨柠檬茶也是推荐的，。酸酸甜甜，很清爽很夏天。
,,50,口味：非常好 环境：非常好 服务：非常好 人均：0元,一家小而精致的店，装修很走心，店里有很多小地方拍照好好看，去的时候人不多，正好可以肆无忌惮臭美狂拍了老板娘好热情，给我们介绍了几款蛋糕味道都不错，甜而不腻，卖相好拍照发朋友圈很灵的，这家店我喜欢的。
,,50,口味：非常好 环境：非常好 服务：非常好 人均：0元,暑假实习基本天天来这家小店吃。番茄意面很爽口，照烧鸡排烩饭也超级好吃！最棒的是甜甜圈，一点都不腻，不夸张的说是我吃过最好吃的甜甜圈！给朋友带了很多，都说很好吃。饮料喝的比较少，但是都是老板娘自己品尝调制的。小店做的很用心，东西也很良心啦！
,,50,口味：非常好 环境：很好 服务：非常好 人均：0元,终于来拔草了，一直听说这家店一直没机会来尝尝！店不大，装修的很别致，到处可以看到Tiffany蓝美美哒！天太热了所以没喝奶茶选了一杯清爽的凤梨柠檬茶，没选糖分也不腻很赞，还选了清新的夏日柠檬蛋糕也非常棒
,,50,口味：很好 环境：非常好 服务：非常好 人均：65元,一直想去试试的网红甜品店，周末去人广，正好和闺蜜去这家拔个草。。店里环境很小清新，色调温馨，夏天很清爽的感觉。。甜品种类很多，甜甜圈，奶冻，蛋糕，咖啡饮品都有。。很想试试黑金气泡美式可惜卖完了，选了拿铁非常好喝，蛋糕口感也很不错。甜甜圈颜值非常高，下次还想来试试~
,,50,口味：非常好 环境：非常好 服务：很好 人均：0元,正好到人广来，回家路上看到这家店，据说是家网红店，妥妥的迈步向前。店里装修很赞，环境一级棒，感觉就缺了闺蜜相伴一起来了啦，拍点美照 选了巧克力奶冻还有甜甜圈，都是爱吃的，味道也是超赞的，好好吃，决定下来一定要拉上闺蜜一起，喝喝下午茶还是很不错的，店里好像还有简餐，附近上班的宝宝也可以考虑过来吃个工作午餐，感觉还是很不错的呐
,,50,口味：非常好 环境：很好 服务：非常好 人均：0元,路过黄陂北路被这家粉粉的装潢吸引了我可是标准粉红控来的。正好天气炎热难当，没食欲吃晚饭，于是进去休息喝点东西。。要了一杯水果茶和一份培根蘑菇奶油面，不得不说这家店从装潢到食物，颜值都很高！柠檬➕百香果的酸酸甜甜的组合十分适合夏天，瞬间食欲大开。意大利面条淋上浓浓的奶油，还配合营养的蘑菇，十分健康。。店内的沙发靠垫和粉色小豹很适合妹子们自拍😋一边吃着美食一边自嗨，开心的不要不要的，哈哈哈哈～
,,50,口味：非常好 环境：非常好 服务：非常好,去电信大厦办事，路过这家餐厅，感觉环境有点小清新，进去点了一盘肉酱面和一杯凤梨柠檬，肉酱面味道浓郁，可口开胃，凤梨柠檬茶清新爽口，酸酸甜甜，超级好喝，非常适合夏天！这里环境独特，还有只粉色小豹时招牌，配合这里的清新环境，我不停地拍照，忘记了时间，忘记了烦恼，待了一个下午，下次带朋友一起来这边聚会，除了好吃的肉酱面外，还特别想尝试别的食物！
,,50,口味：非常好 环境：非常好 服务：非常好 人均：0元,和朋友周六去的，人出奇的少，一开始以为要排队还预约了，结果就我们一桌店里装修很粉嫩很小清新适合拍照，饮料都还不错，胜在环境好。甜甜圈的颜值和口感都在线，香芋味的还不错，无功无过。如果想要来拍照的话可以试试这家。
,,40,口味：很好 环境：非常好 服务：非常好 人均：45元,距离新天地大概十分钟路程的一家超可爱的甜品店~ 。主打的是甜甜圈 用麻薯做的胚底又有嚼劲又不会黏牙真的给甜甜圈加分不少🍃。最爱可可米和酸奶的麻薯圈。不仅外形可爱更是少女心满满🍰。老板娘也是始终如一的将甜甜圈发挥到极致。芭妮甜甜🍹很有夏日气息 喝起来清甜爽口。夏日柠檬更是酸酸甜甜好滋味~
,,40,口味：很好 环境：很好 服务：很好 人均：0元,伸出双手 围成一圈。从此寂寞 不准超线。美好时光 没有阴晴圆缺。是个同心圆。你幸福的 胖了一圈。我也笑成 圆圆的脸。肩并着肩 世界灿烂耀眼。。魔都首屈一指的麻薯圈🍭🍩🍡。Q萌卡通造型萌你一脸🐷🐣🐼。🍪奥利奥芬迪和可可米芬迪🍫。香甜可口 开心滋味 。圆圆满满 没有终点。你的爱像 甜甜圈很完美。。🍋夏日柠檬🍋。酸甜爽口清新脱俗。果香四溢沁人心脾。搭配🍍凤梨柠檬茶🍍。满满果肉纤维天然健康。神清气爽才能活力一夏🍃。。画一个圈圈⭕️把你包在里面。爱的圈圈🍩套在手指上面。仙女棒一挥❣️从今烦脑都不见。。一旦尝过红丝绒芝士。便不知夏日甜滋味，。芝士香浓四溢弥漫舌尖，。红曲粉融入海绵蛋糕松软香甜。。。画一个圈圈 我要让幸福当选。爱的圈圈 你是我的宝贝。对不对 正确答案是 圈⭕️
,,50,口味：很好 环境：非常好 服务：非常好 人均：50元,"周末人民广场的人是多得扑出来,下午太阳晒得实在厉害想找个下午茶的地方避避暑喝喝饮料的,店是不少,但里面也都坐满了人,又拥挤又嘈杂.没办法,只能往新天地走,沿路发现了这家甜品店,是在人民广场和新天地的当中位置,店面粉成湖绿色的,很醒目,非常吸引人,一眼就发现了.当然最主要的是店内环境很悠闲很安静,再加上店内糖果色的色调所带来的视觉冲击感,让人感觉很舒适.冷柜中的甜甜圈做得实在太可爱了,很适合小朋友或者萌妹子.我当然是选择茶了,红茶芝士奶盖,上面盖了一层厚厚的芝士奶盖,既有芝士的咸香,又有牛奶的香醇.红茶的口味也很纯正.还点了个他们店的特色,奶冻.我点的是红茶味的奶冻,在炎炎夏日里,一口凉凉的绵密的奶冻里夹杂着红茶的余味,真是解暑又爽口!"
,,50,口味：非常好 环境：很好 服务：非常好 人均：48元,在后面风云再起玩了一个下午，坐公交车回家之前想吃点东西垫垫肚子。。就找到了这里，主要是吃甜品的，但是我比较饿，就点了份意面和一杯黑糖鲜牛乳。。店内环境很不错，走的可爱风很多精致的小饰品，也很整洁，想必店主也是一个精致的女孩~。他们家的意面也很好吃，量很足，奶油和芝士都很浓郁，虽然是夏天但是一点也不会腻。
,,50,口味：很好 环境：非常好 服务：非常好,人广荡过去一段路，看到这家小店，外面看是蒂芙尼蓝，仙风十足，公仔很可爱，这个姿势是我帮他摆的哈哈，有木有腔调？忧郁中带着点颓废的味道哈！饮料要了无糖去冰，建议微糖少冰更好喝。小哥推介了柠檬蛋糕，是新品，所以点了这款，味道不错，还有一款红丝绒看上去也很诱人，下次试试。
,,50,口味：非常好 环境：非常好 服务：很好 人均：30元,打完篮球去人广，走着走着饿了，看到这家街边小店，感觉风格蛮小清新的，就进来吃吃看啦～。点了个意式肉酱面，量还是比较足的，我这样的大块头吃吃也没问题的啦…饮料白露茉绿茶我觉得上的有点慢，大概是因为现做的原因…但是味道很不错啦…非常解渴，刚打完篮球走了很长一段路的我喝了那叫一个爽～。总的来说体验很不错啦～下次有机会还会来滴～
,,50,口味：非常好 环境：非常好 服务：非常好 人均：56元,闲逛偶遇的一家小店，走进来尽是满满的少女情怀，店铺不大，装修得很可爱，细节的小装饰也让人喜欢，让我不得不一改平日的帅气走位，少女心泛滥的拍起来。。有简餐和甜品饮料，却不是徒有其表，口味也让人满意，简单的番茄意面酱汁浓郁，面条Q弹。茶饮也好喝。。下次来尝尝甜甜圈🍩～
,,50,口味：非常好 环境：非常好 服务：很好 人均：56元,经常在这里坐车，不知道开了一家网红店呀！人也不多，环境优美，现在流行这种火烈鸟系列，马卡龙粉绿色。小清新的装修风格，格外喜欢。点了一份意式肉酱面，和一杯饮品，名字忘记了，好像叫凤梨柠檬茶？服务员推荐的，说夏天喝比较好，确实还蛮好喝的，底部还有果肉，杯子也好看，好想家里也买点这个。肉酱面味道还不错，适合拍照休闲的地方。
